place_id,name,address,lat,lng,rating,total_ratings,price_level,busyness_score,types,phone,website,open_now,review_count,review_texts,avg_review_rating,collected_at
ChIJT3ad0yFZ4joRxH8JbMBgBYA,Modern Welcome Fast Food,"WVQ2+4MF, Colombo, Sri Lanka",6.9378062,79.8516817,5.0,1.0,,13.9,"establishment, food, point_of_interest, restaurant",,,True,1,,5.0,2026-05-02T08:06:56.971627+00:00
ChIJr__iPz1b4joRgW2cmwj5CLA,Governor's Restaurant,"100 Hotel Rd, Dehiwala-Mount Lavinia, Sri Lanka",6.8336111,79.8619444,4.3,930.0,3.0,67.2,"establishment, food, point_of_interest, restaurant",0112 711 711 ext. 430,https://www.mountlaviniahotel.com/,True,5,"​I recently hosted a business lunch at The Governor’s Restaurant, and it was a fantastic experience. Even in the middle of a scorching Colombo day, the restaurant remains incredibly comfortable thanks to the beautiful seaside view and the constant, cool sea breeze that flows through the space.
​The food was the true star, specifically the authentic Sri Lankan cuisine. I highly recommend the Kuruluthuda (heirloom red rice)—it was excellent when paired with their dhal and vegetable curries. It’s a sophisticated way to enjoy traditional local flavors in a setting that feels both historic and refreshing.
​The combination of the colonial architecture, the ocean breeze, and the high-quality food makes this an ideal spot for an impressive business meeting. A must-visit if you want to escape the city heat while enjoying a world-class meal. | An old favourite of mine. The rooms were direct sea view on third floor, and stunning view.

The food was OK, but could have been better.

We had the breakfast buffet in the morning which was great. But room service menu could have been better. That’s not to be negative, but always room to improve.

The staff are fantastic and always very police and helpful.

This is a hotel that I will come back to again and again. Loved my stay here. | I have been here few times. The food is always excellent but, the service is always questionable. We went here for dinner on a Sunday, for the Ape Kama, after making a reservation for a 7 people. The service was less than mediocre, considering the price you pay for the buffet and the number of people that was there, well understaffed.

The meal went unappreciated because of the poor service. The food was excellent, though. | I recently visited Governor's Restaurant at Mount Lavinia with a few close friends, and we were absolutely delighted with our experience. The lunch buffet was simply outstanding—every dish was bursting with flavor and prepared to perfection. From the starters to the desserts, everything was delicious and beautifully presented.

The variety on offer was impressive, catering to a wide range of tastes, and the quality of the food truly stood out. The ambiance of the restaurant added to the overall charm—elegant yet relaxed, making it perfect for a leisurely afternoon meal with friends.

The staff were courteous and attentive without being intrusive, ensuring we were well taken care of throughout our visit. We all left with happy hearts and full stomachs!

Highly recommended if you are looking for a satisfying buffet experience in a beautiful setting. | Governor's restaurant is the main restaurant of Mount Lavinia hotel with wow! kind of seaview restaurant space.
The property, its loction and the history has added the value to this restaurant.

Large dining area is available. So you have the chance to make a good choice.
Taste and the varieties of the buffet are lower than acceptable level as of my view.
Most of the dishes are vegetarian options and the Pubilis Silva's style Sri Lankan dishes were there to try.
Table service and support of the restaurant team was superb.
Though the meal was below expected level, we enjoyed with the stunning view, dining in the outside area of the restaurant.",4.0,2026-05-02T08:06:56.971627+00:00
ChIJF4M2mh9Z4joROfLSn4wJBvE,Pettah Hotel,"136 Main St, Colombo, Sri Lanka",6.9375282,79.8513296,3.5,6.0,,30.7,"establishment, food, point_of_interest, restaurant",,,True,5,Clean |  |  |  | ,3.2,2026-05-02T08:06:56.971627+00:00
ChIJKRGEANhb4joRmQUTnBQNKfY,Leo's Kitchens,"163, 19/f නාරාහේන්පිට - නාවල පාර, Colombo 05000, Sri Lanka",6.873751899999999,79.8910343,,,,16.0,"bakery, establishment, food, point_of_interest, restaurant, store",071 553 6868,,True,0,,,2026-05-02T08:06:56.971627+00:00
ChIJ1xJyDZ1Z4joRpVBI9L_NM2w,Gonuts With Donuts - Kirulapone (Head-Office),"253 High Level Rd, Colombo 00600, Sri Lanka",6.875424,79.8812599,4.1,803.0,2.0,63.1,"bakery, cafe, establishment, food, meal_takeaway, point_of_interest, restaurant, store",0114 951 515,,True,5,"Just visited The Donut House on High Level Road, and I’m honestly impressed! The place has this warm, inviting vibe that makes you want to sit down, relax, and enjoy every bite.
Their donuts are fresh, soft, and packed with flavour, you can clearly taste the quality and the attention they put into each one. Whether you’re into classic flavours or something a bit more exciting, they’ve absolutely nailed the balance.

I tried a couple of their specials, and they did not disappoint at all. Each donut felt worth every rupee.

I can humbly call this is as the “ Sweet Gem on High Level Road! 🍩 “ | Gonuts with Donuts 📍Kirulapone is a great spot for donut lovers. The food is delicious and fresh, with nice flavors and good texture. The space is a bit limited, but the prices are reasonable. Not sure if the Oreo used is original or similar, but overall it’s worth visiting. | One of the best places to try Doughnuts, This outlet got much better quality compared to their other outlets. Call them before you go since sometimes they close without prior notice. My favorites are Black Forest and Belgium Chocolate Mooze one. But all are tasty | Go Nuts Donuts lives up to the name — a sweet little spot that takes donuts seriously. They’ve got the classics covered, but the fun starts with the creative ones: mint chocolate, caramel, cream burst, raspberry, and my personal favourite — the fudge mousse, pure indulgence in a ring. And just when you think it’s all sugar and sprinkles, they surprise you with a solid fried rice for lunch. Who knew a donut shop could pull that off? A tasty little plot twist, and a good one at that. | Donuts are really great and nothing to complain about. Bit of pricey but worth the money and they offer some other food except donuts now.  Services is nothing to complain also nothing to admire, it’s just transaction between two people. Atmosphere of the shop is very basic and tiny.",5.0,2026-05-02T08:06:56.971627+00:00
ChIJX_IF6Rhb4joR2MgdcPEr3lw,Little Star - Mount Lavinia,"No. 274 Galle - Colombo Rd, Dehiwala-Mount Lavinia, Sri Lanka",6.8368557,79.8672282,4.2,2178.0,2.0,67.1,"bakery, establishment, food, point_of_interest, restaurant, store",0112 729 361,https://www.facebook.com/littlestarcakesmountlavinia/,True,5,"I tried their desserts such as cheesecake, biscuit pudding and chocolate mousse. All of them were yummy, sugar is exact amount needed (not too much or too little), reasonable price friendly staff and great ambience. Have parking options too. Must try place. | A great place for a quick bite..They offer a wide variety of short eats and cakes. that are always
🔹fresh, tasty, and clean
🔹Prices are very reasonable  making it excellent value for money.

There’s decent seating if you want to eat in, but the place is usually ✔️little bit busy
✔️In the evenings, (hoppers ,string hoppers, pittu, rice and curries as well
✔️tea is really delicious
✔️staff are friendly and helpful.
✔️Parking is available for vehicles

Overall, a great spot for casual food lovers..💛 | Hello,
I recently visited your shop and wanted to share some feedback. The food was really great — I truly enjoyed it. However, the service experience was disappointing. The lady serving us seemed uninterested and acted as if we were taking the food for free. It felt like she didn’t care about the customers, which spoiled the overall experience.
I hope you can address this, as your food deserves better service to match its quality.
Thank you. | Really great collection of bakery items with so much variety especially for vegetarians. Service can be sometimes not the best, but it's decent. The uncle in the parking area is very helpful and doing his job really well. If we are around Dehiwala-Mount Lavinia, this is definitely our go to place for a snack and a coffee. | Love little stars fish bun and fish roll. But since of late, the buns sizes have been shrinking. And it took half way there for me to find the fish filling.. 😔",3.8,2026-05-02T08:06:56.971627+00:00
ChIJyx9LEwBb4joRnZVkDz_ABbc,Kulla Rice & curry,"7a Railway Ave, Nugegoda 00600, Sri Lanka",6.8720618,79.8893655,3.9,7.0,,30.6,"establishment, food, point_of_interest, restaurant",075 829 0030,,,5,"They offer huge potion for the price
Atmosphere is not quite good
Great place to hang out
This place helps a lot for the students | A very good place to go hangout with friends | Supiri its the best for the pocket | Don't eat here very dirty place | They don't care about customers at all. They only come after calling ten times to give money.. very bad customer service",3.4,2026-05-02T08:06:56.971627+00:00
ChIJd_dPdwZb4joR-vNY7GRb0VA,Mazza Hotel & Bakery,"Station Road, Dehiwala-Mount Lavinia, Sri Lanka",6.8511935,79.8653489,4.3,32.0,,35.6,"establishment, food, point_of_interest, restaurant",076 990 4124,,True,5,"We bought dolphin kothu. It was very delicious. No negative comments on the food but the service was not much good.
Place was clean. Presentation of the food was also very good. But the service was only the problem. I will recommend this shop for food. You can get food for a reasonable price. It is worth for the money you pay. | A typical Sri Lankan restaurant. Affordable. Good quantity. | Great local restaurant and baker to eat baked items, fried rice, biriyani and rice and curry | Good meals for break fast. Only the issue is no car park. | I've ordered the chicken fried rice here a few times now, and it's consistently good. The flavor is on point, and for the price, you get a really generous portion. Definitely recommend it!",4.2,2026-05-02T08:06:56.971627+00:00
ChIJkbuFEVtb4joRbdXd2X30iRo,RICE N GRILLZ - Nugegoda,"Pagoda road, nugegoda, Colombo, Sri Lanka",6.8738249,79.89146629999999,4.7,11.0,,33.5,"establishment, food, point_of_interest, restaurant",077 798 8433,,True,5,"I visited this hotel and I must say, I was thoroughly impressed. The food was absolutely amazing and worth every penny. The portions were so big that even two people together were unable to finish their meal. The restaurant was clean and organized, which added to the overall experience. The staff was friendly and attentive, making sure that we had everything we needed.
I would highly recommend this restaurant to anyone looking for a great meal in a clean and organized environment. Overall, I had a fantastic experience at Rice N Grillz and I can't wait to go back again. | The food was absolutely amazing.Their dishes were cooked to perfection and full of flavor. The portions are generous and the flavors are top-notch, making it a great value for the price! Also if you're not able to visit the restaurant in person, Rice N Grillz also offers delivery. | I tried their biriyani,its simply amazing❤️its like homemade.highly recommend
I think it would be better to change the current place. Also make a 'biryani' brand and give it to the market. I am a biryani lover, I have tried many places, I can say that this is on the top of my favorite list. Keep up the good work.❤️ | Quick service, friendly people, good foods ,tasty foods (grill chicken,bbq,biriyani ) worth for money. Highly recommended .... thank you for tasty yummy foods | Nothing special. Service ok ,food is ok",4.6,2026-05-02T08:06:56.971627+00:00
ChIJc4MPT55Z4joR7HDJFfr0xzg,Wickramasinghe Hotel,"WV8G+PH6, Borella Cross Rd, Colombo 00800, Sri Lanka",6.916786999999999,79.87637769999999,3.9,35.0,,42.2,"establishment, food, point_of_interest, restaurant",0112 691 444,,True,5,"Today I went to buy two packets of rice and Curry chicken. Then I saw a lady serving food while sweat was dripping into it. I was disgusting and promised myself to never go there again. It's hard to find a good place to eat in Borella. | Average Colombo food shop (AKA Hotel) that sells koththu, fried rice, parota and other stuff. Good food for a local and average space to eat. Not super clean but clean per colombo standards. Good to have dinner and they have pork rice and curry which is superb per colombo standards. | A very good place to eat normal rice and curry.... and they serve big portions specially the pork curry. If you buy a pork curry separately it's only 300rs but can be shared among 3 people..... | Good takeaway and dinning Restaurant with selection pork,beef,chicken, and vege inrice n curry,kothu,and fried rice. | Nice place to take breakfast ,lunch ,dinner in borella . Specially maduwa's rice",3.4,2026-05-02T08:06:56.971627+00:00
ChIJieD6CABb4joRN1_EFwvwAZE,Siri Bojun - Nugegoda,"41 Nawala Rd, Nugegoda 10250, Sri Lanka",6.8744684,79.89069669999999,,,,18.0,"establishment, food, point_of_interest, restaurant",,,,0,,,2026-05-02T08:06:56.971627+00:00
ChIJBfW3hB9Z4joRsaYEqorq0VA,Star Bombay Sweets,"No 254 Main St, Colombo 01100, Sri Lanka",6.9384818,79.85303379999999,4.3,20.0,,40.4,"establishment, food, point_of_interest, restaurant",077 123 9443,,True,5,"Best Cool Spot In Main Street Colombo.
Iced Milo is Awesome Taste.
All Kinds Of Sweets Available.
Reasonable Price. | Perfect place for a snack, air conditioned ad well | One of the worse KitKat milkshake for 440/- and the worse Salty Samosas, Patis is way too dried and the rest of the short eats and unhygienic | Can get shorteats and milkshakes. Small space to dine in but not a problem at all. Good place to get short time foods. | We had very good and fresh juices and a little vegi snack.  Perfect for a little rest",3.8,2026-05-02T08:06:56.971627+00:00
ChIJIahegEha4joRMZh7o0GUUGg,Spice & Curry (by ANILAD) - Nugegoda,"52 Poorwarama Rd, Nugegoda 10100, Sri Lanka",6.873780999999999,79.886815,4.1,650.0,2.0,55.6,"establishment, food, point_of_interest, restaurant",0112 515 037,,True,5,"⭐️⭐️⭐️⭐️⭐️ nice Sri Lankan Dining Experience!

Spice & Curry offers a great Sri Lankan cuisine experience with fresh, delicious food at very reasonable prices. For lunch, the chicken curry with rice is only LKR 500, and the fish curry with rice is just LKR 550, which is amazing value for the quality, taste, and generous portions.

The service is friendly, warm, and professional, and the interior design is excellent, giving the place a classy and welcoming feel. The see-through kitchen is spotlessly clean and hygienic, which really builds confidence in the food quality.

The air-conditioned dining area is spacious, super hygienic, and extremely comfortable, offering a 5-star hotel–level atmosphere and comfort. There is also plenty of parking, making it very convenient to visit.

An exceptional restaurant with great food, great service, and great value. Highly recommended! ⭐️⭐️⭐️⭐️⭐️ | I am a big fan. Not only that, our whole family still orders food from the hotel. The quality of the food is very high.. head chef is perfect in all aspects of skill, knowledge, and humanity.🥇
But I felt uncomfortable because there was a white, skinny guy there. He doesn't know how to talk to customers. I feel very sorry for him. He acts like he owns the place because of his service history. Find out if he is a decent person for the job. An ignorant and insensitive lowly employee can cause a big problem.👎 | This is one of my favorite restaurants. Food is amazing and they have a buffet lunch daily. Variety of food as well as quality and taste is great. Ambiance is pleasant and there is ample parking space. Highly recommended. | Went for lunch and loved it! There were about 10 different curries — all of them were super delicious! The mushroom curry was absolutely amazing! It was around 650 Rs per person, very reasonable. The restaurant was clean and had a nice, classy atmosphere.
However, when I first entered, there was a strong smell of floor-cleaning detergent that filled the air. I thought about leaving, but the curries looked too good to resist. It would be great if the detergent smell could be reduced, especially since it’s a place for dining. | Good selection for rice and curry.
Portions somewhat small.
Chicken fried rice was fair. Bit cold. Portions okay.",3.8,2026-05-02T08:06:56.971627+00:00
ChIJI455Jqhb4joRUNR6dO1ZYp4,Pizza Hut - Dehiwala,"VV38+QQX, 101 Galle Rd, Dehiwala-Mount Lavinia, Sri Lanka",6.8566699,79.8652374,4.2,2547.0,2.0,64.2,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",0112 729 729,https://pizzahut.lk/,True,5,"⭐️⭐️⭐️⭐️⭐️
**Outstanding Service at Pizza Hut!**

I had an amazing experience at Pizza Hut thanks to their incredible staff! From the moment I walked in, I was greeted with warm smiles and genuine hospitality. The team was attentive specially MS.HAVITHYA, quick, and made sure everything was perfect throughout my visit. My order arrived fresh, hot, and exactly how I wanted it.

What stood out the most was how friendly and professional the staff were—they went above and beyond to ensure a great dining experience. It’s rare to find such consistent and excellent service these days, and they truly deserve recognition.

Highly recommend this location for anyone looking not just for great pizza, but top-notch customer service. I’ll definitely be coming back! 🍕💯 | A wonderful dining experience at Pizza Hut Dehiwala. The staff were courteous, the environment was pleasant, and the pizza quality was excellent—fresh, flavorful, and well prepared. Highly recommended for anyone in the area 🥰
Specially,  Lovely staff and excellent customer care. Made our visit really enjoyable! 😉 | Ordered Pizza Hut through Uber Eats and received this burnt pizza. The toppings were completely overcooked onions blackened, edges charred, and the whole pizza tasted bitter. It honestly looks like it was left in the oven too long and sent out without anyone checking it. This is unacceptable quality for a paid order. Very disappointing and definitely not worth the money. | Visit Almost 12 midnight and they were about close how ever they get my order & gave with in 20 kin.
Ordered deviled chicken large & Spicy chicken large.
Gave free lava cake as well.👌🤩😋❤️ | I ordered today using the Don’t Cook Tuesday promotion after a long time, as I hadn’t eaten Pizza Hut for quite a while. I used to have very good experiences with Pizza Hut since childhood, so I was expecting that same taste again.

My order was:
Tandoori Chicken Pan (Large)
Sausage Delight Pan (Large)
Garlic Bread

Unfortunately, this time the food did not meet my expectations.
The garlic bread felt like burned bread with butter on top rather than the usual soft and flavorful garlic bread.
The Tandoori Chicken pizza was very plain — it was not spicy or flavorful, just bread, cheese, and chicken. The Sausage Delight pizza was the same; it lacked taste and felt very basic.
I am not writing this to create a bad impression about Pizza Hut, because I have had many good experiences in the past. But this time, the taste was disappointing, and I feel the outlet really needs to work on improving the flavor and quality again.
I hope this feedback helps and that the taste will improve in the future.",3.8,2026-05-02T08:06:56.971627+00:00
ChIJVcFvKlZb4joRVA8gVsIVnKs,Tango Restaurant,"Nugegoda Junction, VVFR+9J8, Old Kesbewa Rd, Nugegoda, Sri Lanka",6.873401299999999,79.8915809,4.1,24.0,,27.7,"establishment, food, point_of_interest, restaurant",0117 746 004,,True,5,"A small restaurant situated near Nugegoda Junction. The restaurant is air conditioned. Serves delicious food with a good variety. The prices are reasonable and the staff is very friendly and helpful.
A good place for a set of people to go out and hangout. | Good atmosphere to visit in the evening. But the food dont feel to me. Asked for a hot water for one of the member and reply was how about hot water for all. Dont think that is appropriate. | The buffet was good and it’s price was quite good compared to the taste and other services. | Ordered a fish deviled through PickMe. It was Rs1800 and there was only maybe one piece of fish broken into smaller pieces. Such a rip off. Such a bad experience. Was so disappointed. | Have been to this place several times, good service.
Last time the Stuart Santhusha gave a very pleasant and a great service.👍",3.6,2026-05-02T08:06:56.971627+00:00
